,BugID,CommitDate,Summary
12715,AMBARI-5885,Collect,Usability: check that hostnames are resolveable on each host
12716,AMBARI-5886,Collect,Implement app_types endpoint to provide app definitions
12717,AMBARI-5888,Collect,Nagios Alerts On SLES Toggle In Maintenance Mode
12718,AMBARI-589,Collect,Refactor progress popup (TxnProgressWidget) Javascript code
12719,AMBARI-5894,Collect,New slider app wizard should show app-types from /apptypes endpoint
12720,AMBARI-5895,Collect,Suppress any debug and info messages from package managers in setupAgent.py
12721,AMBARI-5896,Collect,Provide JMX values in Slider Apps /apps/id endpoint
12722,AMBARI-5898,Collect,Slider s new app wizard should make POST call to create app
12723,AMBARI-5899,Collect,Running upgradestack should require 3 args
12724,AMBARI-59,Collect,Change unique identifier for cluster in heartbeat and state machine
12725,AMBARI-5900,Collect,Installation error on 2000 node cluster (ulimit)
12726,AMBARI-5902,Collect,"Views: Set Accept header to ""text/plain"" for some requests."
12727,AMBARI-5906,Collect,Add support to create arbitrary gmond servers for metrics collection
12728,AMBARI-5907,Collect,Usability: Do not allow user to install default mysql when using ambari mysql on same host
12729,AMBARI-5908,Collect,Enable Security: Invalid configurations are applied resulting in datanode start failure.  
12730,AMBARI-5909,Collect,Manage Config groups filter by Component names is broken
12731,AMBARI-591,Collect,"License header for PHP files should use PHP comments, not HTML comments"
12732,AMBARI-5919,Collect,Ambari views: List of view instances always empty on ui 
12733,AMBARI-592,Collect,Add a link to NOTICE file on every page
12734,AMBARI-5920,Collect,Add support to parse jmx metrics in the Slider app view
12735,AMBARI-5921,Collect,Enable Security Wizard: Unnecessary popup after clicking on done button of last step of the wizard
12736,AMBARI-5922,Collect,Predicates don t work on fields with float values
12737,AMBARI-5927,Collect,Manage Configuration groups takes too long to load hosts on 2K node cluster
12738,AMBARI-5930,Collect,"Some HBase properties are empty, but required to be filled"
12739,AMBARI-5932,Collect,Slider apps table does not remove entry when app is removed
12740,AMBARI-5935,Collect,Maintenance state and status commands perf improvements.
12741,AMBARI-5942,Collect,"""Nagios Server Start"" task failed for ""Start All Services"" operation during enable HA"
12742,AMBARI-5948,Collect,Unable to Deploy Cluster After Wizard Step 7
12743,AMBARI-5951,Collect,Installer does not proceed beyond Customize Services if Hive is not selected
12744,AMBARI-5954,Collect,Incorrect href in async response from cluster create via blueprint
12745,AMBARI-5956,Collect,DB connection check error if jdk_name does not exist.
12746,AMBARI-5957,Collect,Bootstrap API call says bootstrap is running even though all agents have installed and registered
12747,AMBARI-5965,Collect,Usability: .repo file template should be part of a Stack definition 
12748,AMBARI-5966,Collect,Broken /api/v1/requests
12749,AMBARI-5968,Collect,Decommissioned of DataNode does not work
12750,AMBARI-597,Collect,Remove /usr/bin/php dependency from the rpm s
12751,AMBARI-5973,Collect,Usability: Add checks for THP to the Ambari pre-req check for Linux
12752,AMBARI-5974,Collect,Customize rrdcached configuration to improve io operations
12753,AMBARI-5976,Collect,User should be able choose in UI whether hive and pig is shipped by webhcat
12754,AMBARI-5979,Collect,Security page does not load configurations after security is enabled
12755,AMBARI-598,Collect,Set state to UNKNOWN and not 0 to avoid issues when using === matches
12756,AMBARI-5984,Collect,Ganglia directory customization failing on trunk on perf cluster
12757,AMBARI-5986,Collect,Unittests for datanode and nodemanager decomission are absent
12758,AMBARI-5988,Collect,Stack extension does not work for monitoringService service property
12759,AMBARI-5989,Collect,Ambari 1.5.1.110 changes ownership of /tmp on a linux system to hdfs:root which is preventing ssh logins via LDAP to work. 
12760,AMBARI-5992,Collect,Usability: add hostname resolution validation to Host Checks UI
12761,AMBARI-5994,Collect,Storm UI in Ambari quick link fails when Storm UI server is not co-hosted with nimbus host
12762,AMBARI-5998,Collect,Custom action tasks response returns invalid json string in structured_out attribute.
12763,AMBARI-60,Collect,"If ambari agent run as normal user, RUN_ACTION should run as normal user"
12764,AMBARI-6001,Collect,hbase.master.port not set by default and exposed thru API/UI
12765,AMBARI-6003,Collect,metrics hostname is not correct for storm
12766,AMBARI-6007,Collect,Incorrect resource filter submitted with Rolling restarts
12767,AMBARI-6008,Collect,Incorrect behaviour when trying to execute upgradestack to nonexistent HDP version
12768,AMBARI-6011,Collect,Log on Upgrade path seems wrong
12769,AMBARI-6018,Collect,On configuration saving it says saved successfully but also has a spinner with it - which doesnt go off.
12770,AMBARI-6020,Collect,Check database connection: host name location of master component should be passed as parameter for custom action.
12771,AMBARI-6021,Collect,Hive ports are not configurable
12772,AMBARI-6022,Collect,JournalNode counter view broken
12773,AMBARI-6023,Collect,Datanode and Nodemanager count on the dashboard become null/null
12774,AMBARI-6029,Collect,Hostname resolution check reports error while hosts are resolvable.
12775,AMBARI-6034,Collect,"Services -> Configs page for Yarn, HIVE, MapReduce services is not displayed"
12776,AMBARI-6036,Collect,"When ATS is not running, Job details page just shows ""Loading..."" forever"
12777,AMBARI-6039,Collect,ZK should not be required to be restarted after adding a host
12778,AMBARI-6041,Collect,Blueprints don t support cluster creation when using existing DB
12779,AMBARI-6042,Collect,all host checks pass but it says hostname resolution issue
12780,AMBARI-6043,Collect,Security Wizard: Service config page blank on large size clusters
12781,AMBARI-6044,Collect,Issues with jdbc properties
12782,AMBARI-6045,Collect,Master components are missing
12783,AMBARI-6046,Collect,Lags on Assign Masters step on big cluster
12784,AMBARI-6047,Collect,Widget for supervisor always shows zero on dashboard.
12785,AMBARI-6048,Collect,Ambari Agent script should check for running processes before starting
12786,AMBARI-6049,Collect,Ambari-agent start fails if there is no dns record of A type corresponding to host fqdn.
12787,AMBARI-6051,Collect,Fixing Add Host and Add Service Wizard issues
12788,AMBARI-6053,Collect,Add Host wizard get stuck on Confirm Hosts step
12789,AMBARI-6054,Collect,"Turning On Maintenance mode for any service produces js error, no information popup is shown"
12790,AMBARI-6056,Collect,Agent Custom Command Output Coerces Integers to Floats
12791,AMBARI-6057,Collect,Enable Security wizard: Deploy step hangs if partial set of services are installed
12792,AMBARI-6063,Collect,"""ambari-server start command"" hangs if was executed via ssh command"
12793,AMBARI-6064,Collect,Server unittests should remove temporary files
12794,AMBARI-6066,Collect, Start Hive  operation shows error in case when Hive DB is Oracle
12795,AMBARI-6069,Collect,Unit Tests Fail When Setting the Server Version
12796,AMBARI-6072,Collect,Cpu usage widget stuck in loading when data is corrupted
12797,AMBARI-6075,Collect,YARN summary shows 0 clients installed
12798,AMBARI-6076,Collect,Ambari server is not starting after upgrade
12799,AMBARI-6080,Collect,Hosts Components filter on Service summary page doesn t work
12800,AMBARI-6082,Collect,ambari-server setup does not check that custom jdk path is jdk
12801,AMBARI-6084,Collect,HA wrong counter of hosts without masters
12802,AMBARI-6085,Collect,Integrate Ambari with Ganglia packages for Ubuntu 
12803,AMBARI-6087,Collect,Multiple ATS appear on YARN summary page
12804,AMBARI-6089,Collect,Remove Hive Tez vertex sizing based on vertex duration
12805,AMBARI-6090,Collect, ambari-server upgrade  command fails.
12806,AMBARI-6091,Collect,Secure cluster: MapReduce2 service check fails
12807,AMBARI-6093,Collect,Ambari secure cluster configures all users as yarn admins
12808,AMBARI-6094,Collect,Strange behavior of  Quick links  menu on HBase service page after adding second HBase master
12809,AMBARI-6096,Collect,JS error on Customize Services step of Add Service wizard
12810,AMBARI-6097,Collect,filtering hosts causes pagination number to go negative
12811,AMBARI-6098,Collect,HostCleanup.py doesn t cleanup host on SUSE
12812,AMBARI-61,Collect,Rename cluster REST API
12813,AMBARI-6100,Collect,Integrate Ambari with Nagios packages for Ubuntu
12814,AMBARI-6101,Collect,Oozie UI quick link directed to wrong host URL
12815,AMBARI-6102,Collect,Refreshing of components indicators is too slow
12816,AMBARI-6103,Collect,"Agent start fails on c5, blocking host confirmation"
12817,AMBARI-6105,Collect,Request and Stage should not throw RuntimeException when cluster could not be loaded
12818,AMBARI-6107,Collect,Part of Validation string-type configs in MR2 does not work
12819,AMBARI-6111,Collect,Change dbconnection test connection failure message to be more explicit.
12820,AMBARI-6112,Collect,Filter by alerts fails on Hosts table
12821,AMBARI-6114,Collect,No loading spinner on Add Service Wizard
12822,AMBARI-6115,Collect,HBase region server doesn t start on added host after enabling security
12823,AMBARI-6116,Collect,HA POST conflicts
12824,AMBARI-6119,Collect,Some metrics on ganglia UI are empty on Ubuntu
12825,AMBARI-6120,Collect,Don t load hosts with config groups and tag for host config page
12826,AMBARI-6122,Collect,Explicitly tell the user to set up JDBC driver if an existing db option is selected for Hive / Oozie
12827,AMBARI-6123,Collect,issues with dialog keypresses
12828,AMBARI-6128,Collect,Security Wizard: Create principals and keytabs page. Table render optimization.
12829,AMBARI-6129,Collect,ambari-server setup with jdbc options runs setup
12830,AMBARI-6130,Collect,MySQL Server won t stop during StopAll operation
12831,AMBARI-6131,Collect,Services page intermittently loaded with empty content
12832,AMBARI-6133,Collect,Incorrect summary on Review page in Add Service wizard
12833,AMBARI-6134,Collect,Modify ambari-server setup help text for --jdbc-* options
12834,AMBARI-6135,Collect,Blueprint validation fails when dependency is deployed to multiple host groups
12835,AMBARI-6136,Collect,"Change ""postgresql"" to ""postgres"" in check connection db"
12836,AMBARI-6137,Collect,Bulk operations confirmation popup
12837,AMBARI-6138,Collect,OS key issue on RHEL workstation (in forums)
12838,AMBARI-6139,Collect,Cluster health report contains incorrect data
12839,AMBARI-6140,Collect,Step3. Hosts checks requests
12840,AMBARI-6141,Collect,Rolling Restart popup contains no relevant info for some time after opening on 2k nodes cluster
12841,AMBARI-6142,Collect,Restarting Hive MetaStore clears Hive client s stale config indicator
12842,AMBARI-6144,Collect,Views: create a main landing page
12843,AMBARI-6146,Collect,It s not possible to input  Enter  on  Target hosts  textarea on 2nd step of Installer wizard 
12844,AMBARI-615,Collect,Eliminate redundant and unused definition for the columns in the table ConfigProperties
12845,AMBARI-6154,Collect,Only loaded hosts available for Config Group
12846,AMBARI-6155,Collect,JS error on POST config group request (step7 installer)
12847,AMBARI-6157,Collect,A log INFO level messages in ambari-server log
12848,AMBARI-6158,Collect,Falcon package failed to install on Ubuntu
12849,AMBARI-6162,Collect,Behavior change: host filtering no longer handles startsWith matches
12850,AMBARI-6166,Collect,HBASE won t install in 2.1.GlusterFS stack
12851,AMBARI-6167,Collect,Nagios won t install on 2.1.GlusterFS stack
12852,AMBARI-6168,Collect,Error message about absent ATS after upgrade to 2.0.6 stack
12853,AMBARI-6169,Collect,Installer wizard: ambari web-client issues invalid requests after switching stacks 
12854,AMBARI-6172,Collect,Show repo names on Review step
12855,AMBARI-6173,Collect,Ambari-DDL-MySQL-CREATE.sql executes with error during setup Ambari for MySQL DB
12856,AMBARI-6178,Collect,"After changing some some service configs components list from ""Restart required window"" and component list from ""Host Details page"" does not match"
12857,AMBARI-6181,Collect,Heatmaps page incomplete loading of hosts
12858,AMBARI-6182,Collect,Restart indicators do not appear without manual refresh when reconfiguring client-only services
12859,AMBARI-6183,Collect,Various issues on hdfs services page after enabling HA
12860,AMBARI-6184,Collect,Incorrect value for started_count of Datanode component
12861,AMBARI-6185,Collect,Secure cluster: JCE policy files not distributed on non-client hosts.
12862,AMBARI-6186,Collect,AmbariLdapAuthenticationProviderTest.testAuthenticate unit test fail
12863,AMBARI-6188,Collect,HBase Master components links on  HBase summary  tab contains inaccurate text first few seconds after refresh
12864,AMBARI-6190,Collect,/conf symlink issues
12865,AMBARI-6192,Collect,On  Configure Components  step of HA wizard no hosts is shown in step details window
12866,AMBARI-6193,Collect,Upgrading schema  failed during upgrading to 1.6.1
12867,AMBARI-6195,Collect,Tasks request without response blocks UI
12868,AMBARI-6196,Collect,js errors occur when refreshing service page
